LIST OF VARIABLES,,
512,V161369,PRE FTF CASI/WEB: Mention: TV PROG Empire
513,V161370,PRE FTF CASI/WEB: Mention: TV PROG Hannity
514,V161371,PRE FTF CASI/WEB: Mention: TV PROG Jimmy Kimmel Live
515,V161372,PRE FTF CASI/WEB: Mention: TV PROG The Kelly File
516,V161373,PRE FTF CASI/WEB: Mention: TV PROG Modern Family
517,V161374,PRE FTF CASI/WEB: Mention: TV PROG NCIS
518,V161375,PRE FTF CASI/WEB: Mention: TV PROG The Nightly Show with Larry Wilmore
519,V161376,PRE FTF CASI/WEB: Mention: TV PROG Sunday Night Football
520,V161377,PRE FTF CASI/WEB: Mention: TV PROG Scorpion
521,V161378,PRE FTF CASI/WEB: Mention: TV PROG The Simpsons
522,V161379,PRE FTF CASI/WEB: Mention: TV PROG Today
523,V161380,PRE FTF CASI/WEB: Mention: TV PROG 60 Minutes
524,V161381,PRE FTF CASI/WEB: Mention: TV PROG Anderson Cooper 360
525,V161382,PRE FTF CASI/WEB: Mention: TV PROG CBS This Morning
526,V161383,PRE FTF CASI/WEB: Mention: TV PROG Dancing with the Stars
527,V161384,PRE FTF CASI/WEB: Mention: TV PROG Face the Nation
528,V161385,PRE FTF CASI/WEB: Mention: TV PROG House of Cards
529,V161386,PRE FTF CASI/WEB: Mention: TV PROG Hardball with Chris Matthews
530,V161387,PRE FTF CASI/WEB: Mention: TV PROG Judge Judy
531,V161388,PRE FTF CASI/WEB: Mention: TV PROG Meet the Press
532,V161389,PRE FTF CASI/WEB: Mention: TV PROG Game of Thrones
533,V161390,PRE FTF CASI/WEB: Mention: TV PROG NBC Nightly News with Lester Holt
534,V161391,PRE FTF CASI/WEB: Mention: TV PROG On the Record with Greta Van Susteren
535,V161392,PRE FTF CASI/WEB: Mention: TV PROG Daredevil
536,V161393,PRE FTF CASI/WEB: Mention: TV PROG The Rachel Maddow Show
537,V161394,PRE FTF CASI/WEB: Mention: TV PROG Shark Tank
538,V161395,PRE FTF CASI/WEB: Mention: TV PROG The Voice
539,V161396,PRE FTF CASI/WEB: Mention: TV PROG ABC World News with David Muir
540,V161397,PRE FTF CASI/WEB: Mention: TV PROG Blue Bloods
541,V161398,PRE FTF CASI/WEB: Mention: TV PROG Conan
542,V161399,PRE FTF CASI/WEB: Mention: TV PROG Dateline NBC
543,V161400,PRE FTF CASI/WEB: Mention: TV PROG Good Morning America
544,V161401,PRE FTF CASI/WEB: Mention: TV PROG Hawaii Five-O
545,V161402,PRE FTF CASI/WEB: Mention: TV PROG Madam Secretary
546,V161403,PRE FTF CASI/WEB: Mention: TV PROG Nancy Grace
547,V161404,PRE FTF CASI/WEB: Mention: TV PROG Erin Burnett OutFront
548,V161405,PRE FTF CASI/WEB: Mention: TV PROG PBS News Hour
549,V161406,PRE FTF CASI/WEB: Mention: TV PROG Scandal
550,V161407,PRE FTF CASI/WEB: Mention: TV PROG The Big Bang Theory
551,V161408,PRE FTF CASI/WEB: Mention: TV PROG The Late Show with Stephen Colbert
552,V161409,PRE FTF CASI/WEB: Mention: TV PROG The O'Reilly Factor
553,V161410,PRE FTF CASI/WEB: Mention: TV PROG The Tonight Show Starring Jimmy Fallon
554,V161411,PRE FTF CASI/WEB: Mention: TV PROG Alpha House
555,V161412,PRE FTF CASI/WEB: Mention: TV PROG Al Punto
556,V161413,PRE FTF CASI/WEB: Mention: TV PROG Al Rojo Vivo
557,V161414,PRE FTF CASI/WEB: Mention: TV PROG Aqui y Ahora
558,V161415,PRE FTF CASI/WEB: Mention: TV PROG CNN en Espanol
559,V161416,PRE FTF CASI/WEB: Mention: TV PROG Despierta America
560,V161417,PRE FTF CASI/WEB: Mention: TV PROG El Gordo y La Flaca
561,V161418,PRE FTF CASI/WEB: Mention: TV PROG Enfoque
562,V161419,PRE FTF CASI/WEB: Mention: TV PROG Hoy
563,V161420,PRE FTF CASI/WEB: Mention: TV PROG Lo Mejor de Caso Cerrado
564,V161421,PRE FTF CASI/WEB: Mention: TV PROG Noticiero Enrique Gratas
565,V161422,PRE FTF CASI/WEB: Mention: TV PROG Noticiero Telemundo
566,V161423,PRE FTF CASI/WEB: Mention: TV PROG Noticiero Univision
567,V161424,PRE FTF CASI/WEB: Mention: TV PROG El Senor de los Cielos
568,V161425,PRE FTF CASI/WEB: Mention: TV PROG Que Noche! con Angelica y Raul
569,V161426,PRE FTF CASI/WEB: Mention: TV PROG Primer Impacto
570,V161427,PRE FTF CASI/WEB: Mention: TV PROG Cronicas de Sabado
571,V161428,PRE FTF CASI/WEB: Mention: Radio PROG Rush Limbaugh
572,V161429,PRE FTF CASI/WEB: Mention: Radio PROG Morning Edition (NPR)
573,V161430,PRE FTF CASI/WEB: Mention: Radio PROG The Sean Hannity Show
574,V161431,PRE FTF CASI/WEB: Mention: Radio PROG All Things Considered (NPR)
575,V161432,PRE FTF CASI/WEB: Mention: Radio PROG Marketplace (NPR)
576,V161433,PRE FTF CASI/WEB: Mention: Radio PROG The Glenn Beck Program
577,V161434,PRE FTF CASI/WEB: Mention: Radio PROG The Mark Levin Show
578,V161435,PRE FTF CASI/WEB: Mention: Radio PROG The Savage Nation (Michael Savage)
579,V161436,PRE FTF CASI/WEB: Mention: Radio PROG Fresh Air (NPR)
580,V161437,PRE FTF CASI/WEB: Mention: Radio PROG The Hugh Hewitt Show
581,V161438,PRE FTF CASI/WEB: Mention: Radio PROG The Thom Hartmann Program
582,V161439,PRE FTF CASI/WEB: Mention: Radio PROG Joe Madison (The Black Eagle)
583,V161440,PRE FTF CASI/WEB: Mention: Radio PROG The Mike Gallagher Show
584,V161441,PRE FTF CASI/WEB: Mention: Radio PROG The Bill Handel Show
585,V161442,PRE FTF CASI/WEB: Mention: Radio PROG The Schnitt Show (Todd Schnitt)
586,V161443,PRE FTF CASI/WEB: Mention: Radio PROG None of the above
587,V161444,PRE FTF CASI/WEB: Mention: Website Yahoo News (www.yahoo.com/news)
588,V161445,PRE FTF CASI/WEB: Mention: Website CNN.com
589,V161446,PRE FTF CASI/WEB: Mention: Website NBC News (www.nbcnews.com)
590,V161447,PRE FTF CASI/WEB: Mention: Website Huffington Post (www.huffingtonpost.com)
591,V161448,PRE FTF CASI/WEB: Mention: Website CBS News (www.cbsnews.com)
592,V161449,PRE FTF CASI/WEB: Mention: Website USA Today (usatoday.com)
593,V161450,PRE FTF CASI/WEB: Mention: Website Buzzfeed.com
594,V161451,PRE FTF CASI/WEB: Mention New York Times (nytimes.com)
595,V161452,PRE FTF CASI/WEB: Mention: Website Fox News (www.foxnews.com)
596,V161453,PRE FTF CASI/WEB: Mention: Website Mail Online / Daily Mail (dailymail.co.uk)
597,V161454,PRE FTF CASI/WEB: Mention: Website Washington Post (washingtonpost.com)
598,V161455,PRE FTF CASI/WEB: Mention: Website Business Insider (businessinsider.com)
599,V161456,PRE FTF CASI/WEB: Mention: Website BBC News (news.bbc.co.uk)
600,V161457,PRE FTF CASI/WEB: Mention: Website The Guardian (theguardian.com)
601,V161458,PRE FTF CASI/WEB: Mention: Website ABC News (abcnews.com)
602,V161459,PRE FTF CASI/WEB: Mention: Website Other
603,V161460,PRE FTF CASI/WEB: Mention: Website None
604,V161461x,PRE FTF CASI/WEB: SUMMARY- Number of additional preloaded newspapers
605,V161462,PRE FTF CASI/WEB: RESTRICTED- 5th newspaper
606,V161463,PRE FTF CASI/WEB: RESTRICTED- 6th newspaper
607,V161464,PRE FTF CASI/WEB: RESTRICTED- 7th newspaper
608,V161465,PRE FTF CASI/WEB: RESTRICTED- 8th newspaper
609,V161466,PRE FTF CASI/WEB: RESTRICTED- 9th newspaper
610,V161467,PRE FTF CASI/WEB: RESTRICTED- 10th newspaper
611,V161468,PRE FTF CASI/WEB: RESTRICTED- 11th newspaper
612,V161469,PRE FTF CASI/WEB: Mention: Printed newspaper The New York Times
613,V161470,PRE FTF CASI/WEB: Mention: Printed newspaper USA Today
614,V161471,PRE FTF CASI/WEB: Mention: Printed newspaper The Wall Street News
615,V161472,PRE FTF CASI/WEB: Mention: Printed newspaper The Washington Post
616,V161473,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[5]
617,V161474,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[6]
618,V161475,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[7]
619,V161476,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[8]
620,V161477,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[9]
621,V161478,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[10]
622,V161479,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[11]
623,V161480,PRE FTF CASI/WEB: Mention: Other printed newspaper
624,V161481,PRE FTF CASI/WEB: Mention: No printed newspaper
625,V161482,PRE FTF CASI/WEB: Mention: www.nytimes.com (New York
626,V161483,PRE FTF CASI/WEB: Mention: www.usatoday.com (USA
627,V161484,PRE FTF CASI/WEB: Mention: online.wsj.com (Wall Street Journal)
628,V161485,PRE FTF CASI/WEB: Mention: www.washingtonpost.com (Washington Post)
629,V161486,PRE FTF CASI/WEB: Mention: Online newspaper inews[5]
630,V161487,PRE FTF CASI/WEB: Mention: Online newspaper inews[6]
631,V161488,PRE FTF CASI/WEB: Mention: Online newspaper inews[7]
632,V161489,PRE FTF CASI/WEB: Mention: Online newspaper inews[8]
633,V161490,PRE FTF CASI/WEB: Mention: Online newspaper inews[9]
634,V161491,PRE FTF CASI/WEB: Mention: Online newspaper inews[10]
635,V161492,PRE FTF CASI/WEB: Mention: Online newspaper inews[11]
636,V161493,PRE FTF CASI/WEB: Mention: Other online newspaper
637,V161494,PRE FTF CASI/WEB: Mention: No online newspaper
638,V161495,PRE FTF CASI/WEB: No.days in wk R uses soc media to learn Pres electn
639,V161496,PRE FTF CASI / WEB: How many Guns owned
640,V161497,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set B
641,V161498,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set D
642,V161499,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set E
643,V161500,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set F
644,V161501,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set G
645,V161502,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set H
646,V161503,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set J
647,V161504,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set K
648,V161505,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set L
649,V161506,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set O
650,V161507,PRE FTF CASI / WEB: Innocent remarks as sexist
651,V161508,PRE FTF CASI / WEB: Women fail to appreciate what men do for them
652,V161509,PRE FTF CASI / WEB: Women seek to gain power by getting control over men
653,V161510,PRE FTF CASI / WEB: Women put men on a tight leash
654,V161511,PRE FTF CASI / WEB: Sexual orientation of R
655,V161512,PRE FTF CASI / WEB: Sexual orientation of family and friends
656,V161513,PRE FTF CASI / WEB: Years Senator Elected
657,V161514,PRE FTF CASI / WEB: Political knowledge: program Fed govt spends
658,V161515,PRE FTF CASI / WEB: Party with Most Members In House Before Election
659,V161516,PRE FTF CASI / WEB: Party with Most Members In Senate Before Election
660,V161517,PRE WEB ONLY: ease of online access
661,V161518,PRE FTF CASI ONLY: R rating of interviewer
662,V161519,PRE FTF CASI ONLY: R rating of interviewer degree
663,V161520,PRE FTF CASI ONLY: R rating of interview
664,V161521,PRE FTF CASI ONLY: R rating of interview degree
665,V161522,PRE: How satisfied is R with life
666,V161523,PRE WEB ONLY: RESTRICTED R comments
667,V162001,POST: FTF ONLY: Audio recording consent
668,V162002,POST: How many programs about 2016 campaign did R watch on TV
669,V162003,POST: How many speeches about 2016 campaign did R listen to on radio
670,V162004,POST: How many times R got info about 2016 campaign on the Internet
671,V162005,POST: How many stories R read about 2016 campaign in any newspaper
672,V162006,POST: Did R visit website of candidate
673,V162007,POST: Did party contact R about 2016 campaign
674,V162007a,POST: Which party contacted R about 2016 campaign
675,V162008,POST: Did anyone other than parties contact R about cands
676,V162009,POST: Anyone talk to R abt registering or getting out to vote
677,V162010,POST: R talk to anyone about voting for or against cand or pty
678,V162011,"POST: R go to any political meetings, rallies, speeches"
679,V162012,POST: R wear campaign button or post sign or bumper sticker
680,V162013,POST: R do any (other) work for party or candidate
681,V162014,POST: R contribute money to specific candidate campaign
682,V162014a,POST: Party of candidate for whom R contributed money
683,V162014b,POST: RESTRICTED- Other specify - party of candidate for whom R contributed
684,V162016,POST: R contribute money to political party
685,V162016a,POST: Party to which R contributed
686,V162016b,POST: RESTRICTED- Other specify - party to which R contributed
687,V162017,POST: R contribute to any other group for/against a cand
688,V162018a,POST: DHS: Has R in past 12 months: joined a protest march
689,V162018b,POST: DHS: Has Rin past 12 months: signed petition
690,V162018c,POST: DHS: Has R in past 12 months: given money to relig org
691,V162018d,POST: DHS: Has R in past 12 months: gave money to soc/pol org
692,V162018e,POST: DHS: sent a message on Facebook/Twitter about polit iss
693,V162019,POST: Contact U.S. Representative or Senator
694,V162020a,POST: Who did R contact: was it U.S. Senator from R's state
695,V162020c,POST: Who did R contact: was it R's district U.S. Representative
696,V162020b,POST: Who did R contact: was it U.S. Senator from another state
697,V162020d,POST: Who did R contact: was it other U.S. Representative
698,V162021a,POST: Vote section- order of major party candidate names / FTF Ballot Color
699,V162021b,POST: Vote section- household address preloaded (sample address)
700,V162021c,POST: Vote section- candidate names preloaded for sample address
701,V162022,POST: R registered to vote (Post-election)
702,V162022a,POST WEB: Is R registered (registration address not answered)
703,V162023,POST: Address of registration given (not registered at sample address)
704,V162024a,POST: State included in address of registration (not registered at samp addr)
705,V162024b,POST: City included in Post address of registration (not registered at samp addr)
706,V162025,POST: State of registration - reg state not given (not registered at samp addr)
707,V162026a,POST: State of regist for Post vote section (Pre nonvoter; reg state given Pre or Post)
708,V162026b,POST: State of regist for Post vote section same as sample address state
709,V162026c,POST: Senate race in state of registration (all registrations)
710,V162026d,POST: Governor race in state of registration (all registrations)
711,V162026e,POST: Party registration in state of registration (all registrations)
712,V162027,POST: Is R registered to vote in preload county (not reg at sample address)
713,V162028,POST: How many years has R been registered at registration location
714,V162028x,PRE-POST: SUMMARY- years has R been registered at registration location
715,V162029,POST: Was name recorded for registration name
716,V162029x,PRE-POST: SUMMARY - Name recorded for registration name
717,V162030,POST: Party of registration
718,V162030x,PRE-POST: SUMMARY - Party of registration
719,V162031,POST: Did R vote in the November 2016 elections
720,V162031x,PRE-POST: SUMMARY -Did R vote in 2016
721,V162032x,POST: SUMMARY - Post Registration and vote status
722,V162033,POST: FTF ONLY: IWR CHECKPOINT: have correct Post ballot card
723,V162033a,POST: FTF ONLY: IWR error at Ballot Card checkpoint
724,V162033x,POST: SUMMARY - administration of Post vote module
725,V162034,POST: Did R vote for President
726,V162034a,POST: For whom did R vote for President
727,V162035,POST: Preference strong for Pres cand for whom R voted
728,V162036,POST: Text- How long before election R made decision Pres vote
729,V162036a,POST: Code- How long before election R made decision Pres vote
730,V162037,POST: Does R prefer Pres cand (did not vote)
731,V162037a,POST: Preference for Pres cand (did not vote)
732,V162038,POST: Preference strong for Pres cand (did not vote)
733,V162038x,POST: SUMMARY- Preference for Pres cand (did not vote)
734,V162039,POST: Did R vote for U.S. House of Representatives
735,V162040,POST: For whom did R vote for U.S. House (ballot card)
736,V162041,POST: For whom did R vote for U.S. House (no ballot card)
737,V162042,POST: Does R prefer U.S. House candidate
738,V162043,POST: Whom does R prefer for U.S. House (ballot card)
739,V162044,POST: Whom does R prefer for U.S. House (no ballot card)
740,V162045x,POST SUMMARY: Senate and Governor races
741,V162046,POST: Did R vote for U.S. Senate
742,V162047,POST: R's vote for U.S. Senate (ballot card)
743,V162048,POST: R's vote for U.S. Senate (no ballot card)
744,V162049,POST: Does R prefer U.S. Senate candidate
745,V162050,POST: Whom does R prefer for U.S. Senate (ballot card)
746,V162051,POST: Whom does R prefer for U.S. Senate (no ballot card)
747,V162052,POST: Did R vote for governor
748,V162053,POST: R's vote for governor(ballot card)
749,V162054,POST: R's vote for governor (no ballot card)
750,V162055,POST: Does R prefer gubernatorial candidate
751,V162056,POST: Whom does R prefer for governor (ballot card)
752,V162057,POST: Whom does R prefer for governor (no ballot card)
753,V162058x,POST: SUMMARY -Post-election Presidential vote/pref
754,V162059x,POST: SUMMARY - party of Post-election U.S. House vote/preference
755,V162060x,POST: SUMMARY - party of Post-election U.S. Senate vote/preference
756,V162061x,POST: SUMMARY - party of Post-election gubernatorial vote/pref
757,V162062x,2016 PRE-POST VOTE SUMMARY: 2016 Presidential vote
758,V162063x,2016 PRE-POST VOTE SUMMARY: 2016 Pre intent vote for Pres - Post vote for Pres
759,V162064x,2016 PRE-POST NONVOTER SUMMARY: 2016 Pre pref for Pres - Post pref for Pres
760,V162065x,2016 PRE-POST REG/TURNOUT SUMMARY: 2016 registration - turnout status
761,V162066x,2016 PRE-POST VOTE SUMMARY: 2016 Presidential vote w/strength
762,V162067x,2016 PRE-POST VOTE SUMMARY: party of 2016 U.S. House vote
763,V162068x,2016 PRE-POST VOTE SUMMARY: party of 2016 U.S. Senate vote
764,V162069x,2016 PRE-POST VOTE SUMMARY: party of 2016 Governor vote
765,V162072,POST: Office recall: Vice-President Biden
766,V162073a,POST: Office recall: Speaker of the House Ryan
767,V162073b,POST: Office recall: Speaker of the House Ryan [Scheme 2]
768,V162074a,POST: Office recall: Chancellor of Germany Merkel
769,V162074b,POST: Office recall: Chancellor of Germany Merkel [Scheme 2]
770,V162075a,POST: Office recall: President of Russia Putin
771,V162075b,POST: Office recall: President of Russia Putin [Scheme 2]
772,V162076a,POST: Office recall: US Supreme Ct Chief Justice Roberts
773,V162076b,POST: Office recall: US Supreme Ct Chief Justice Roberts [Scheme 2]
774,V162078,POST: Feeling thermometer: Democratic Presidential candidate
775,V162079,POST: Feeling thermometer: Republican Presidential candidate
776,V162080,POST: Feeling thermometer: Libertarian Presidential candidate
777,V162081,POST: Feeling thermometer: Green Party Presidential candidate
778,V162082,POST: Feeling thermometer: HOUSE DEMOCRATIC CANDIDATE
779,V162083,POST: Feeling thermometer: HOUSE REPUBLICAN CANDIDATE
780,V162084,POST: Feeling thermometer: HOUSE IND/3rd-PARTY CANDIDATE
781,V162085,POST: Feeling thermometer: SENATE DEMOCRATIC CANDIDATE
782,V162086,POST: Feeling thermometer: SENATE REPUBLICAN CANDIDATE
783,V162087,POST: Feeling thermometer: SENATE IND/3rd-PARTY CANDIDATE
784,V162088,POST: Feeling thermometer: SR. SENATOR IN STATE WITHOUT RACE
785,V162089,POST: Feeling thermometer: JR. SENATOR IN STATE WITHOUT RACE
786,V162090,POST: Feeling thermometer: NONRUNNING SENATOR IN STATE W/RACE
787,V162091,POST: Feeling thermometer: Democratic Vice Presidential cand
788,V162092,POST: Feeling thermometer: Republican Vice Presidential cand
789,V162093,POST: Feeling thermometer: John Roberts
790,V162094,POST: Feeling thermometer: Pope Francis
791,V162095,POST: Feeling thermometer: CHRISTIAN FUNDAMENTALISTS
792,V162096,POST: Feeling thermometer: FEMINISTS
793,V162097,POST: Feeling thermometer: LIBERALS
794,V162098,POST: Feeling thermometer: LABOR UNIONS
795,V162099,POST: Feeling thermometer: POOR PEOPLE
796,V162100,POST: Feeling thermometer: BIG BUSINESS
797,V162101,POST: Feeling thermometer: CONSERVATIVES
798,V162102,POST: Feeling thermometer: THE U.S. SUPREME COURT
799,V162103,POST: Feeling thermometer: GAY MEN AND LESBIANS
800,V162104,POST: Feeling thermometer: CONGRESS
801,V162105,POST: Feeling thermometer: RICH PEOPLE
802,V162106,POST: Feeling thermometer: MUSLIMS
803,V162107,POST: Feeling thermometer: CHRISTIANS
804,V162108,POST: Feeling thermometer: JEWS
805,V162109,POST: Feeling thermometer: TEA PARTY
806,V162110,POST: Feeling thermometer: POLICE
807,V162111,POST: Feeling thermometer: TRANSGENDER PEOPLE
808,V162112,POST: Feeling thermometer: SCIENTISTS
809,V162113,POST: Feeling thermometer: BLACK LIVES MATTER
810,V162114,POST: Approve or disapprove of House incumbent
811,V162114a,POST: How much approve House incumbent
812,V162114b,POST: How much disapprove House incumbent
813,V162114x,POST: SUMMARY- House incumbent approval
814,V162115,POST: How good a job does House incumbent do in district
815,V162116a,POST: Mention 1 most important problems facing the country
816,V162117,POST: Party to deal with mention 1 MIP
817,V162118a,POST: Mention 2 most important problems facing the country
818,V162119,POST: Party to deal with mention 2 MIP
819,V162120a,POST: Mention 3 most important problems facing the country
820,V162121,POST: Party to deal with mention 3 MIP
821,V162122a,POST: Which among mentions is the most important problem
822,V162123,POST: Better if rest of world more like America
823,V162124,POST: How does R feel to see American flag
824,V162125,POST: How good/bad does R feel to see American flag
825,V162125x,POST: SUMMARY- How good/bad does R feel to see American flag
826,V162126,POST: Heard about Rep Presidential cand Trump 2005 video about women
827,V162127,POST: Does Rep Presidential cand Trump 2005 video about women matter
828,V162128,POST: Think of self as belonging to class
829,V162129,POST: Is R working or middle class
830,V162130,POST: If R had to choose working/ middle class
831,V162131,POST: Average or upper working/ middle class
832,V162132,POST: R social class
833,V162133,"POST: Is R upper middle, middle, lower middle class"
834,V162134,POST: How much opportunity in America to get ahead
835,V162135,POST: Economic mobility compared to 20 yrs ago
836,V162136,POST: How much easier/harder is econ mobility compared to 20 yrs ago
837,V162136x,POST: SUMMARY- Economic mobility easier/harder compared to 20 yrs ago
838,V162137,POST: What is current unemployment rate
839,V162138,POST: What is minimum wage in R state
840,V162139,POST: Importance of reducing deficit
841,V162140,POST: Does R favor or oppose tax on millionaires
842,V162141,POST: How often bought or boycotted product or service for pol/soc reason
843,V162142,POST: Health Care Law effect on health care services
844,V162143,POST: Health Care Law effect on number insured
845,V162144,POST: Health Care Law effect on cost of health care
846,V162145,POST: Health Care Law effect on cost of R's health care
847,V162146,POST: Does R favor or oppose vaccines in schools
848,V162147,POST: How much favor or oppose vaccines in schools
849,V162147x,POST: SUMMARY- Favor/oppose vaccines in schools
850,V162148,POST: Does R favor or oppose govt reducing income ineqality
851,V162149,POST: Does R favor or oppose requiring equal pay for men and women
852,V162150,POST: How much favor or oppose requiring equal pay for men and women
853,V162150x,POST: SUMMARY- Favor/oppose equl pay for men and women
854,V162151,POST: Changes in security at public places
855,V162152a,POST: Does R favor or oppose limits on foreign imports [REV]
856,V162152b,POST: Does R favor or oppose limits on foreign imports [STD]
857,V162153,POST: Is U.S. too supportive of Israel or not supportive enough
858,V162154a,POST: How much U.S. support Israel in conflict w/Palestinians [ISR 1st]
859,V162154b,POST: How much U.S. support Palestinians in conflict w/Israel [ISR 1st]
860,V162155a,POST: How much U.S. support Palestinians in conflict w/Israel [PAL 1st]
861,V162155b,POST: How much U.S. support Israel in conflict w/Palestinians [PAL 1st]
862,V162155x,POST: SUMMARY- How much should U.S. support Israelis
863,V162156x,POST: SUMMARY- How much should U.S. support Palestinians
864,V162157,POST: What should immigration levels be
865,V162158,POST: How likely immigration will take away jobs
866,V162159,POST: China military threat
867,V162160,POST: How worried about terrist attack next 12 months
868,V162161,POST: Health benefits of vaccinations outweigh risks
869,V162162,POST: Vaccinations benefit/risk strength
870,V162162x,POST: SUMMARY- Benefits/risks of vaccinations
871,V162163,POST: Put off checkup and vaccines
872,V162164,POST: Will you pay all costs
873,V162165,POST: Worry about financial situation
874,V162166,POST: Able to make housing payments
875,V162167,POST: Anyone lost jobs
876,V162168,POST: Country needs free thinkers
877,V162169,POST: Country would be great by getting rid of rotten apples
878,V162170,POST: Country needs strong leader to take us back to true path
879,V162171,POST: 7pt scale liberal-Conservate: self placement
880,V162171a,"POST: If had to choose, liberal or conservative"
881,V162172,POST: 7pt scale liberal-conservative: Democratic House cand
882,V162173,POST: 7pt scale liberal-conservative: Republican House cand
883,V162174,POST: Ever discuss politics with family or friends
884,V162174a,POST: Days in past week discussed politics
885,V162175,POST: Is increasing trade w/other countries good for U.S.
886,V162176,POST: Does R favor or oppose free trade agreements w/other countries
887,V162176a,POST: How strongly favor/oppose free trade agreements w/other countries
888,V162176x,POST: SUMMARY- Favor/oppose free trade agreements
889,V162177,POST: Should govt encourage/discourage outsourcing
890,V162178,POST: Has increase in govt wiretap powers gone too far
891,V162179,POST: Should marijuana be legal
892,V162180,POST: Should gov do more or less to regulate banks
893,V162180a,POST: How much more or less should gov do to regulate banks
894,V162180x,POST: SUMMARY- Gov should do more/less to regulate banks
895,V162181,POST: STD Abortion: Democratic Presidential cand placemt
896,V162182,POST: STD Abortion: Republican Presidential cand placemt
897,V162183,POST: Govt bigger because too involved OR bigger problems
898,V162184,POST: Need strong govt for complex problems OR free market
899,V162185,POST: Less govt better OR more that govt should be doing
900,V162186,POST: Regulation of Business
901,V162188,POST: How does Rep Presidential candidate treat women
902,V162188a,POST: How well/poorly does Rep Presidential candidate treat women
903,V162188x,POST: SUMMARY- How does Rep Presidential candidate treat women
904,V162189,POST: How does Dem Presidential candidate treat women
905,V162189a,POST: How well/poorly does Dem Presidential candidate treat women
906,V162189x,POST: SUMMARY- How does Dem Presidential candidate treat women
907,V162190,POST: Important differences in what major parties stand for
908,V162191,POST: Is one of the parties more conservative than the other
909,V162191a,POST: Which is the party that is more conservative
910,V162192,POST: Should the minimum wage be raised
911,V162193,POST: Increase or decrease gov spending to help people pay for health care
912,V162193a,POST: How much favor increase/decrease gov help paying for health care
913,V162193x,POST: SUMMARY- Increase/decrease gov spending for health care
914,V162194,POST: Number of organizations in which R is a member
915,V162195,POST: Has R done community work in past 12 months
916,V162196,POST: Did R attend meeting on school/community issue past 12 months
917,V162197,POST: Has R done any volunteer work in past 12 months
918,V162198,POST: Has R contacted elected federal official in past 12 months
919,V162199a,POST: Why has R contacted elected federal official
920,V162200,POST: Has R contacted non-elected federal official in past 12 months
921,V162201a,POST: Why has R contacted non-elected federal official
922,V162202,POST: Has R contacted elected local official in past 12 months
923,V162203a,POST: Why as R contacted elected local official
924,V162204,POST: Has R contacted non-elected local official in past 12 months
925,V162205a,POST: Why has R contacted non-elected local official
926,V162207,POST: Agree/disagree: world is changing and we should adjust
927,V162208,POST: Agree/disagree: newer lifestyles breaking down society
928,V162209,POST: Agree/disagree: be more tolerant of other moral stds
929,V162210,POST: Agree/disagree: more emphasis on traditional family values
930,V162211,POST: Agree/disagree: blacks shd work way up w/o special favors
931,V162212,POST: Agree/disagree: past slavery make more diff for blacks
932,V162213,POST: Agree/disagree: blacks have gotten less than deserve
933,V162214,POST: Agree/disagree: blacks must try harder to get ahead
934,V162215,POST: [STD] Publ officials don't care what people think
935,V162216,POST: [STD] Have no say about what govt does
936,V162217,POST: [REV] Politics/govt too complicated to understand
937,V162218,POST: [REV] Good understanding of political issues
938,V162219,POST: Electoral integrity Post: are votes counted fairly
939,V162220,POST: Electoral integrity Post: do the rich buy elections
940,V162221,POST: How important that more Hispanics get elected
941,V162222,POST: HISPANIC: news in English or Spanish
942,V162223,POST: HISPANIC: how much R uses English or Spanish
943,V162224,POST: Hisp R: life be affected by what happens to Hispanics
944,V162225,POST: Black R: life be affected by what happens to blacks
945,V162226,POST: Asian R: life be affected by what happens to Asians
946,V162227,POST: How important that more women get elected
947,V162228,POST: Easier or harder for working mother to bond with child
948,V162229a,POST: How much easier for working mother to bond with child
949,V162229b,POST: How much harder for working mother to bond with child
950,V162229x,POST: SUMMARY- Working mother's bond with child
951,V162230,POST: Better if man works and woman takes care of home
952,V162230a,POST: How much better if man works and woman at home
953,V162230b,POST: How much worse if man works and woman at home
954,V162230x,POST: SUMMARY- Better if man works and woman takes care of home
955,V162231,POST: Media pay more attention to discrimination
956,V162231a,POST: How much more attn should media pay to discrim against women
957,V162231b,POST: How much less attn should media pay to discrim against women
958,V162231x,POST: SUMMARY- How much attn media should pay to discrim against women
959,V162232,POST: Do women demanding equality seek special favors
